spectral_bandwidth,vector_quantization_default,chebyshev_distance
spectral_bandwidth,vector_quantization_default,cosine_distance
spectral_rolloff,basic_stats_1,manhattan_distance
spectral_rolloff,basic_stats_1,euclidean_distance
spectral_rolloff,basic_stats_1,chebyshev_distance
spectral_rolloff,basic_stats_1,cosine_distance
spectral_rolloff,basic_stats_2,manhattan_distance
spectral_rolloff,basic_stats_2,euclidean_distance
spectral_rolloff,basic_stats_2,chebyshev_distance
spectral_rolloff,basic_stats_2,cosine_distance
spectral_rolloff,diff_stats_1,manhattan_distance
spectral_rolloff,diff_stats_1,euclidean_distance
spectral_rolloff,diff_stats_1,chebyshev_distance
spectral_rolloff,diff_stats_1,cosine_distance
spectral_rolloff,diff_stats_2,manhattan_distance
spectral_rolloff,diff_stats_2,euclidean_distance
spectral_rolloff,diff_stats_2,chebyshev_distance
spectral_rolloff,diff_stats_2,cosine_distance
spectral_rolloff,gaussian_mixture_model_default,manhattan_distance
spectral_rolloff,gaussian_mixture_model_default,euclidean_distance
spectral_rolloff,gaussian_mixture_model_default,chebyshev_distance
spectral_rolloff,gaussian_mixture_model_default,cosine_distance
spectral_rolloff,vector_quantization,manhattan_distance
spectral_rolloff,vector_quantization,euclidean_distance
spectral_rolloff,vector_quantization,chebyshev_distance
spectral_rolloff,vector_quantization,cosine_distance
spectral_rolloff,vector_quantization_default,manhattan_distance
spectral_rolloff,vector_quantization_default,euclidean_distance
spectral_rolloff,vector_quantization_default,chebyshev_distance
spectral_rolloff,vector_quantization_default,cosine_distance
spectral_flatness,basic_stats_1,manhattan_distance
spectral_flatness,basic_stats_1,euclidean_distance
spectral_flatness,basic_stats_1,chebyshev_distance
spectral_flatness,basic_stats_1,cosine_distance
spectral_flatness,basic_stats_2,manhattan_distance
spectral_flatness,basic_stats_2,euclidean_distance
spectral_flatness,basic_stats_2,chebyshev_distance
spectral_flatness,basic_stats_2,cosine_distance
spectral_flatness,diff_stats_1,manhattan_distance
spectral_flatness,diff_stats_1,euclidean_distance
spectral_flatness,diff_stats_1,chebyshev_distance
spectral_flatness,diff_stats_1,cosine_distance
spectral_flatness,diff_stats_2,manhattan_distance
spectral_flatness,diff_stats_2,euclidean_distance
spectral_flatness,diff_stats_2,chebyshev_distance
spectral_flatness,diff_stats_2,cosine_distance
